2021-07-19-22,55,Coin,아이유,IU 5th Album 'LILAC',33372783,2021.03.25,R&B/Soul,1161,97686
2021-07-19-22,56,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',33372788,2021.03.25,댄스,914,87898
2021-07-19-22,57,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (Mirani),쇼미더머니 9 Episode 1,33077590,2020.11.21,랩/힙합,4857,187154
2021-07-19-22,58,On The Ground,로제 (ROSÉ),R,33346446,2021.03.12,록/메탈,1616,132927
2021-07-19-22,59,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,33107649,2020.12.03,발라드,135,56863
2021-07-19-22,60,2002,Anne-Marie,Speak Your Mind (Deluxe),31029291,2018.08.03,POP,972,364398
2021-07-19-22,61,METEOR,창모 (CHANGMO),Boyhood,32224272,2019.11.29,랩/힙합,5053,265980
2021-07-19-22,62,다시 사랑할 수 있을까,백지영,다시 사랑할 수 있을까,33655615,2021.07.07,발라드,60,11067
2021-07-19-22,63,12:45 (Stripped),Etham,12:45 (Stripped),31509376,2018.10.26,POP,247,142948
2021-07-19-22,64,러브(Prod.로코베리),로꼬,Love(Prod.Rocoberry),33645879,2021.07.04,랩/힙합,95,20848
2021-07-19-22,65,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),33011180,2020.10.23,발라드_ 인디음악,260,106976
2021-07-19-22,66,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,32003395,2019.08.23,록/메탈_ 국내드라마,1485,290097
2021-07-19-22,67,모든 날 모든 순간 (Every day Every Moment),폴킴,'키스 먼저 할까요?' OST Part.3,30962526,2018.03.20,발라드_ 국내드라마,1029,371534
2021-07-19-22,68,허리춤,오반 (OVAN),허리춤,33601086,2021.06.21,랩/힙합_ 인디음악,90,20396
2021-07-19-22,69,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),어떻게 지내,32438894,2020.03.05,랩/힙합_ 인디음악,2211,162752
2021-07-19-22,70,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,32224166,2019.11.30,발라드_ 인디음악,219,81703
2021-07-19-22,71,오래된 노래,스탠딩 에그,오래된 노래,3894276,2012.09.04,인디음악_ 포크/블루스,611,230682
2021-07-19-22,72,나는 너 좋아,장범준,슬기로운 의사생활 시즌2 OST Part 3,33638428,2021.07.02,록/메탈_ 국내드라마,83,12886
2021-07-19-22,73,Memories,Maroon 5,JORDI (Deluxe),32055419,2019.09.20,POP,284,171126
2021-07-19-22,74,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,32559781,2020.04.27,댄스,11003,180558
2021-07-19-22,75,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,31853557,2019.06.09,R&B/Soul_ 인디음악,1058,240988
2021-07-19-22,76,체념,MSG워너비(정상동기),MSG워너비 TOP 8 경연곡,33510308,2021.05.22,발라드,204,21881
2021-07-19-22,77,Bad Habits,Ed Sheeran,Bad Habits,33623210,2021.06.25,POP,152,23461
2021-07-19-22,78,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,32508053,2020.04.03,성인가요,4835,132156
2021-07-19-22,79,사실 나는 (Feat.전건호),경서예지,사실 나는,32525311,2020.04.12,발라드,248,77628
2021-07-19-22,80,Way Back Home (2021),런치,Way Back Home (2021),33643253,2021.07.04,일렉트로니카,90,13271
2021-07-19-22,81,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,32156286,2019.11.07,발라드,1543,183460
2021-07-19-22,82,그냥 안아달란 말야,다비치,그냥 안아달란 말야,33405149,2021.04.12,발라드,181,39335
2021-07-19-22,83,추적이는 여름 비가 되어,장범준,장범준 싱글,33571535,2021.06.11,발라드,187,23502
2021-07-19-22,84,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),33229299,2021.01.24,발라드,183,70948
2021-07-19-22,85,How You Like That,BLACKPINK,How You Like That,32720013,2020.06.26,댄스,4188,181180
2021-07-19-22,86,한여름밤의 꿀 : 다시 여름,San E,한여름밤의 꿀 : 다시 여름 (TEN PROJECT Part.3),33646995,2021.07.05,랩/힙합,118,14091
2021-07-19-22,87,Dance Monkey,Tones And I,The Kids Are Coming,31979846,2019.08.09,POP,426,160284
2021-07-19-22,88,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),33347390,2021.03.14,발라드_ 인디음악,94,48709
2021-07-19-22,89,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,32998018,2020.10.19,발라드,768,106127
2021-07-19-22,90,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),33439096,2021.04.27,발라드,106,28395
2021-07-19-22,91,살다가,SG 워너비,살다가,711626,2005.03.23,발라드,167,69080
2021-07-19-22,92,Paris In The Rain,Lauv,I met you when I was 18. (the playlist),31341518,2018.10.08,POP,674,257452
2021-07-19-22,93,과제곡 (교수님 죄송합니다),이무진,과제곡,33695837,2021.07.17,록/메탈,377,17541
2021-07-19-22,94,마음을 드려요,아이유,사랑의 불시착 OST Part 11,32378104,2020.02.15,발라드_ 국내드라마,1829,211441
2021-07-19-22,95,오늘따라 더 미운 그대가,전상근,오늘따라 더 미운 그대가,33572275,2021.06.13,발라드,46,16827
2021-07-19-22,96,너를 만나,폴킴,너를 만나,31388145,2018.10.29,발라드,971,291062
2021-07-19-22,97,잡아줄게 (Carabiner),ASH ISLAND,잡아줄게 (Carabiner),33666177,2021.07.09,랩/힙합,175,18790
2021-07-19-22,98,Love poem,아이유,Love poem,32143487,2019.11.01,록/메탈,3039,306641
2021-07-19-22,99,Don't Start Now,Dua Lipa,Future Nostalgia,32137576,2019.11.01,POP,361,142404
2021-07-19-22,100,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),32871975,2020.08.23,발라드,515,107044
2021-07-19-23,1,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,33625988,2021.06.26,발라드,1713,114933
2021-07-19-23,2,Next Level,aespa,Next Level,33487342,2021.05.17,댄스,5851,168437
2021-07-19-23,3,신호등,이무진,신호등,33480898,2021.05.14,록/메탈,867,120717
2021-07-19-23,4,Butter,방탄소년단,Butter,33507137,2021.05.21,댄스,8182,225918
2021-07-19-23,5,Permission to Dance,방탄소년단,Butter / Permission to Dance,33666269,2021.07.09,댄스,3710,124932
2021-07-19-23,6,Weekend,태연 (TAEYEON),Weekend,33655994,2021.07.06,댄스,1235,75437
2021-07-19-23,7,헤픈 우연,헤이즈 (Heize),HAPPEN,33503722,2021.05.20,R&B/Soul,758,128927
2021-07-19-23,8,치맛바람 (Chi Mat Ba Ram),브레이브걸스,Summer Queen,33589260,2021.06.17,댄스,2169,83064
2021-07-19-23,9,나를 아는 사람,MSG워너비(정상동기),MSG워너비 1집,33625989,2021.06.26,발라드,770,62747
2021-07-19-23,10,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,Justice,33359317,2021.03.19,POP,945,180270
2021-07-19-23,11,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,33464805,2021.05.10,댄스,2908,129414
2021-07-19-23,12,롤린 (Rollin'),브레이브걸스,Rollin',30287019,2017.03.07,댄스,7697,282929
2021-07-19-23,13,Alcohol-Free,TWICE (트와이스),Taste of Love,33559180,2021.06.09,댄스,2177,62707
2021-07-19-23,14,Dynamite,방탄소년단,Dynamite (DayTime Version),32872978,2020.08.24,댄스,20978,417771
2021-07-19-23,15,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,33589488,2021.06.18,록/메탈_ 국내드라마,370,58053
2021-07-19-23,16,라일락,아이유,IU 5th Album 'LILAC',33372781,2021.03.25,댄스,2159,205780
2021-07-19-23,17,ASAP,STAYC(스테이씨),STAYDOM,33397561,2021.04.08,댄스,3321,112089
2021-07-19-23,18,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5,33691794,2021.07.16,발라드_ 국내드라마,129,21817
2021-07-19-23,19,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,33527705,2021.05.31,록/메탈,1202,89951
2021-07-19-23,20,하루만 더,빅마마,하루만 더,33618271,2021.06.24,발라드,299,30584
2021-07-19-23,21,Celebrity,아이유,IU 5th Album 'LILAC',33239419,2021.03.25,댄스,3989,292735
2021-07-19-23,22,운전만해 (We Ride),브레이브걸스,We Ride,32860397,2020.08.14,댄스,2761,124605
2021-07-19-23,23,상상더하기,MSG워너비 TOP 8 (별루지 김정수 강창모 정기석 이동휘 이상이 박재정 원슈타인),MSG워너비 TOP 8 경연곡,33510307,2021.05.22,댄스,534,56764
2021-07-19-23,24,사이렌 Remix (Feat. UNEDUCATED KID Paul Blanco),호미들,사이렌 Remix,33359725,2021.03.20,랩/힙합,565,96573
2021-07-19-23,25,상상더하기,라붐 (LABOUM),Fresh Adventure,8130796,2016.04.06,댄스,2661,115104
2021-07-19-23,26,Timeless,SG 워너비,Sg Wanna Be+,1944399,2004.01.20,발라드,586,97226
2021-07-19-23,27,멜로디,ASH ISLAND,멜로디,33315511,2021.02.25,랩/힙합,614,96475
2021-07-19-23,28,내 손을 잡아,아이유,최고의 사랑 OST Part.4,3414749,2011.05.25,발라드_ 국내드라마,1060,160628
2021-07-19-23,29,넌 좋은 사람,SG 워너비,넌 좋은 사람,33692354,2021.07.16,발라드,304,17012
2021-07-19-23,30,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,33167063,2020.12.29,R&B/Soul,410,85689
2021-07-19-23,31,Savage Love (Laxed - Siren Beat) (BTS Remix),Jawsh 685,Savage Love (Laxed - Siren Beat) [BTS Remix],32962258,2020.10.02,POP,2309,179780
2021-07-19-23,32,OHAYO MY NIGHT,디핵 (D-Hack),OHAYO MY NIGHT,32698101,2020.06.20,랩/힙합,361,57844
2021-07-19-23,33,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),33061995,2020.11.14,발라드,3673,157381
2021-07-19-23,34,라라라,SG 워너비,My Friend,1854856,2008.04.24,발라드,276,81175
2021-07-19-23,35,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래,33632153,2021.06.29,랩/힙합,265,37290
2021-07-19-23,36,난 너를 사랑해,MSG워너비,난 너를 사랑해,33668958,2021.07.10,발라드,165,14630
2021-07-19-23,37,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,31737197,2019.04.12,댄스,9188,425970
2021-07-19-23,38,Lovesick Girls,BLACKPINK,THE ALBUM,32961718,2020.10.02,댄스,3631,194766
2021-07-19-23,39,LOVE DAY (2021) (바른연애 길잡이 X 양요섭 정은지),양요섭,LOVE DAY (2021) (바른연애 길잡이 X 양요섭 정은지),33331004,2021.03.05,댄스,816,96374
2021-07-19-23,40,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,32559782,2020.04.27,댄스,3466,187043
2021-07-19-23,41,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,33248758,2021.01.31,발라드,307,50582
2021-07-19-23,42,잠이 오질 않네요,장범준,잠이 오질 않네요,33013877,2020.10.24,발라드,875,143054
2021-07-19-23,43,마.피.아. In the morning,ITZY (있지),GUESS WHO,33447280,2021.04.30,랩/힙합,2887,56683
2021-07-19-23,44,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,32578498,2020.05.06,록/메탈,10806,362934
2021-07-19-23,45,Blueming,아이유,Love poem,32183386,2019.11.18,록/메탈,2748,312507
2021-07-19-23,46,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),32794652,2020.07.20,발라드,2049,195692
2021-07-19-23,47,아로하,조정석,슬기로운 의사생활 OST Part 3,32491274,2020.03.27,발라드_ 국내드라마,1443,222126
2021-07-19-23,48,어떻게 이별까지 사랑하겠어 널 사랑하는 거지,AKMU (악동뮤지션),항해,32061975,2019.09.25,발라드,2401,354203
2021-07-19-23,49,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),33496587,2021.05.19,발라드,59,27776
2021-07-19-23,50,Life Goes On,방탄소년단,BE,33077234,2020.11.20,랩/힙합,5879,221509
2021-07-19-23,51,Off My Face,Justin Bieber,Justice,33359309,2021.03.19,POP,197,57749
2021-07-19-23,52,봄날,방탄소년단,YOU NEVER WALK ALONE,30244931,2017.02.13,랩/힙합,12774,544384
2021-07-19-23,53,내사람,SG 워너비,The Precious History,1500196,2006.11.15,R&B/Soul,260,67156
2021-07-19-23,54,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2,33618864,2021.06.25,발라드_ 국내드라마,154,24118
2021-07-19-23,55,Coin,아이유,IU 5th Album 'LILAC',33372783,2021.03.25,R&B/Soul,1161,97691
2021-07-19-23,56,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',33372788,2021.03.25,댄스,914,87905
2021-07-19-23,57,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (Mirani),쇼미더머니 9 Episode 1,33077590,2020.11.21,랩/힙합,4857,187160
2021-07-19-23,58,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,33107649,2020.12.03,발라드,135,56868
2021-07-19-23,59,On The Ground,로제 (ROSÉ),R,33346446,2021.03.12,록/메탈,1616,132992
2021-07-19-23,60,2002,Anne-Marie,Speak Your Mind (Deluxe),31029291,2018.08.03,POP,972,364402
2021-07-19-23,61,METEOR,창모 (CHANGMO),Boyhood,32224272,2019.11.29,랩/힙합,5053,265983
2021-07-19-23,62,다시 사랑할 수 있을까,백지영,다시 사랑할 수 있을까,33655615,2021.07.07,발라드,60,11085
2021-07-19-23,63,12:45 (Stripped),Etham,12:45 (Stripped),31509376,2018.10.26,POP,247,142956
2021-07-19-23,64,러브(Prod.로코베리),로꼬,Love(Prod.Rocoberry),33645879,2021.07.04,랩/힙합,95,20862
2021-07-19-23,65,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),33011180,2020.10.23,발라드_ 인디음악,260,106983
2021-07-19-23,66,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,32003395,2019.08.23,록/메탈_ 국내드라마,1485,290102
2021-07-19-23,67,모든 날 모든 순간 (Every day Every Moment),폴킴,'키스 먼저 할까요?' OST Part.3,30962526,2018.03.20,발라드_ 국내드라마,1029,371538
2021-07-19-23,68,허리춤,오반 (OVAN),허리춤,33601086,2021.06.21,랩/힙합_ 인디음악,90,20412
2021-07-19-23,69,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),어떻게 지내,32438894,2020.03.05,랩/힙합_ 인디음악,2211,162758
2021-07-19-23,70,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,32224166,2019.11.30,발라드_ 인디음악,219,81706
2021-07-19-23,71,오래된 노래,스탠딩 에그,오래된 노래,3894276,2012.09.04,인디음악_ 포크/블루스,612,230686
2021-07-19-23,72,나는 너 좋아,장범준,슬기로운 의사생활 시즌2 OST Part 3,33638428,2021.07.02,록/메탈_ 국내드라마,83,12898
2021-07-19-23,73,Memories,Maroon 5,JORDI (Deluxe),32055419,2019.09.20,POP,284,171131
2021-07-19-23,74,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,32559781,2020.04.27,댄스,11003,180563
2021-07-19-23,75,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,31853557,2019.06.09,R&B/Soul_ 인디음악,1058,240992
2021-07-19-23,76,체념,MSG워너비(정상동기),MSG워너비 TOP 8 경연곡,33510308,2021.05.22,발라드,204,21884
2021-07-19-23,77,Bad Habits,Ed Sheeran,Bad Habits,33623210,2021.06.25,POP,152,23489
2021-07-19-23,78,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,32508053,2020.04.03,성인가요,4835,132155
2021-07-19-23,79,사실 나는 (Feat.전건호),경서예지,사실 나는,32525311,2020.04.12,발라드,248,77635
2021-07-19-23,80,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,32156286,2019.11.07,발라드,1543,183464
2021-07-19-23,81,Way Back Home (2021),런치,Way Back Home (2021),33643253,2021.07.04,일렉트로니카,90,13285
2021-07-19-23,82,그냥 안아달란 말야,다비치,그냥 안아달란 말야,33405149,2021.04.12,발라드,181,39336
2021-07-19-23,83,추적이는 여름 비가 되어,장범준,장범준 싱글,33571535,2021.06.11,발라드,187,23510
2021-07-19-23,84,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),33229299,2021.01.24,발라드,183,70958
2021-07-19-23,85,How You Like That,BLACKPINK,How You Like That,32720013,2020.06.26,댄스,4188,181182
2021-07-19-23,86,한여름밤의 꿀 : 다시 여름,San E,한여름밤의 꿀 : 다시 여름 (TEN PROJECT Part.3),33646995,2021.07.05,랩/힙합,118,14105
2021-07-19-23,87,Dance Monkey,Tones And I,The Kids Are Coming,31979846,2019.08.09,POP,426,160293
2021-07-19-23,88,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,32998018,2020.10.19,발라드,768,106131
2021-07-19-23,89,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),33347390,2021.03.14,발라드_ 인디음악,94,48712
2021-07-19-23,90,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),33439096,2021.04.27,발라드,106,28403
2021-07-19-23,91,살다가,SG 워너비,살다가,711626,2005.03.23,발라드,167,69080
2021-07-19-23,92,Paris In The Rain,Lauv,I met you when I was 18. (the playlist),31341518,2018.10.08,POP,674,257462
2021-07-19-23,93,마음을 드려요,아이유,사랑의 불시착 OST Part 11,32378104,2020.02.15,발라드_ 국내드라마,1829,211447
2021-07-19-23,94,과제곡 (교수님 죄송합니다),이무진,과제곡,33695837,2021.07.17,록/메탈,379,17609
2021-07-19-23,95,오늘따라 더 미운 그대가,전상근,오늘따라 더 미운 그대가,33572275,2021.06.13,발라드,46,16839
2021-07-19-23,96,너를 만나,폴킴,너를 만나,31388145,2018.10.29,발라드,971,291064
2021-07-19-23,97,잡아줄게 (Carabiner),ASH ISLAND,잡아줄게 (Carabiner),33666177,2021.07.09,랩/힙합,176,18805
2021-07-19-23,98,Love poem,아이유,Love poem,32143487,2019.11.01,록/메탈,3039,306650
2021-07-19-23,99,Don't Start Now,Dua Lipa,Future Nostalgia,32137576,2019.11.01,POP,361,142408
2021-07-19-23,100,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),32871975,2020.08.23,발라드,515,107048
2021-07-20-00,1,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,33625988,2021.06.26,발라드,1715,115056
2021-07-20-00,2,Next Level,aespa,Next Level,33487342,2021.05.17,댄스,5852,168495
2021-07-20-00,3,신호등,이무진,신호등,33480898,2021.05.14,록/메탈,869,120859
2021-07-20-00,4,Butter,방탄소년단,Butter,33507137,2021.05.21,댄스,8182,225946
2021-07-20-00,5,Permission to Dance,방탄소년단,Butter / Permission to Dance,33666269,2021.07.09,댄스,3711,125061
2021-07-20-00,6,Weekend,태연 (TAEYEON),Weekend,33655994,2021.07.06,댄스,1237,75563
2021-07-20-00,7,헤픈 우연,헤이즈 (Heize),HAPPEN,33503722,2021.05.20,R&B/Soul,758,128969
2021-07-20-00,8,치맛바람 (Chi Mat Ba Ram),브레이브걸스,Summer Queen,33589260,2021.06.17,댄스,2169,83092
2021-07-20-00,9,나를 아는 사람,MSG워너비(정상동기),MSG워너비 1집,33625989,2021.06.26,발라드,770,62773
2021-07-20-00,10,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,Justice,33359317,2021.03.19,POP,945,180292
2021-07-20-00,11,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,33464805,2021.05.10,댄스,2909,129436
2021-07-20-00,12,롤린 (Rollin'),브레이브걸스,Rollin',30287019,2017.03.07,댄스,7698,282931
2021-07-20-00,13,Alcohol-Free,TWICE (트와이스),Taste of Love,33559180,2021.06.09,댄스,2178,62738
2021-07-20-00,14,Dynamite,방탄소년단,Dynamite (DayTime Version),32872978,2020.08.24,댄스,20978,417771
2021-07-20-00,15,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,33589488,2021.06.18,록/메탈_ 국내드라마,370,58115
2021-07-20-00,16,라일락,아이유,IU 5th Album 'LILAC',33372781,2021.03.25,댄스,2159,205792
2021-07-20-00,17,ASAP,STAYC(스테이씨),STAYDOM,33397561,2021.04.08,댄스,3321,112123
2021-07-20-00,18,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5,33691794,2021.07.16,발라드_ 국내드라마,129,21996
2021-07-20-00,19,하루만 더,빅마마,하루만 더,33618271,2021.06.24,발라드,300,30658
2021-07-20-00,20,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,33527705,2021.05.31,록/메탈,1203,89980
2021-07-20-00,21,Celebrity,아이유,IU 5th Album 'LILAC',33239419,2021.03.25,댄스,3989,292742
2021-07-20-00,22,운전만해 (We Ride),브레이브걸스,We Ride,32860397,2020.08.14,댄스,2761,124616
2021-07-20-00,23,상상더하기,MSG워너비 TOP 8 (별루지 김정수 강창모 정기석 이동휘 이상이 박재정 원슈타인),MSG워너비 TOP 8 경연곡,33510307,2021.05.22,댄스,534,56785
2021-07-20-00,24,사이렌 Remix (Feat. UNEDUCATED KID Paul Blanco),호미들,사이렌 Remix,33359725,2021.03.20,랩/힙합,565,96600
2021-07-20-00,25,상상더하기,라붐 (LABOUM),Fresh Adventure,8130796,2016.04.06,댄스,2661,115123
2021-07-20-00,26,Timeless,SG 워너비,Sg Wanna Be+,1944399,2004.01.20,발라드,586,97240
2021-07-20-00,27,멜로디,ASH ISLAND,멜로디,33315511,2021.02.25,랩/힙합,614,96507
2021-07-20-00,28,내 손을 잡아,아이유,최고의 사랑 OST Part.4,3414749,2011.05.25,발라드_ 국내드라마,1060,160646
2021-07-20-00,29,넌 좋은 사람,SG 워너비,넌 좋은 사람,33692354,2021.07.16,발라드,307,17135
2021-07-20-00,30,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,33167063,2020.12.29,R&B/Soul,410,85709
2021-07-20-00,31,Savage Love (Laxed - Siren Beat) (BTS Remix),Jawsh 685,Savage Love (Laxed - Siren Beat) [BTS Remix],32962258,2020.10.02,POP,2309,179794
2021-07-20-00,32,OHAYO MY NIGHT,디핵 (D-Hack),OHAYO MY NIGHT,32698101,2020.06.20,랩/힙합,362,57965
2021-07-20-00,33,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),33061995,2020.11.14,발라드,3673,157390
2021-07-20-00,34,라라라,SG 워너비,My Friend,1854856,2008.04.24,발라드,276,81196
2021-07-20-00,35,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래,33632153,2021.06.29,랩/힙합,266,37348
2021-07-20-00,36,난 너를 사랑해,MSG워너비,난 너를 사랑해,33668958,2021.07.10,발라드,166,14673
2021-07-20-00,37,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,31737197,2019.04.12,댄스,9188,425979
2021-07-20-00,38,Lovesick Girls,BLACKPINK,THE ALBUM,32961718,2020.10.02,댄스,3631,194767
2021-07-20-00,39,LOVE DAY (2021) (바른연애 길잡이 X 양요섭 정은지),양요섭,LOVE DAY (2021) (바른연애 길잡이 X 양요섭 정은지),33331004,2021.03.05,댄스,816,96380
2021-07-20-00,40,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,32559782,2020.04.27,댄스,3466,187046
2021-07-20-00,41,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,33248758,2021.01.31,발라드,307,50600
2021-07-20-00,42,잠이 오질 않네요,장범준,잠이 오질 않네요,33013877,2020.10.24,발라드,875,143065
2021-07-20-00,43,마.피.아. In the morning,ITZY (있지),GUESS WHO,33447280,2021.04.30,랩/힙합,2887,56691
2021-07-20-00,44,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,32578498,2020.05.06,록/메탈,10806,362942
2021-07-20-00,45,Blueming,아이유,Love poem,32183386,2019.11.18,록/메탈,2748,312518
2021-07-20-00,46,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),32794652,2020.07.20,발라드,2049,195695
2021-07-20-00,47,아로하,조정석,슬기로운 의사생활 OST Part 3,32491274,2020.03.27,발라드_ 국내드라마,1443,222135
2021-07-20-00,48,어떻게 이별까지 사랑하겠어 널 사랑하는 거지,AKMU (악동뮤지션),항해,32061975,2019.09.25,발라드,2401,354221
2021-07-20-00,49,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),33496587,2021.05.19,발라드,59,27809
2021-07-20-00,50,Life Goes On,방탄소년단,BE,33077234,2020.11.20,랩/힙합,5879,221520
2021-07-20-00,51,Off My Face,Justin Bieber,Justice,33359309,2021.03.19,POP,197,57778
2021-07-20-00,52,봄날,방탄소년단,YOU NEVER WALK ALONE,30244931,2017.02.13,랩/힙합,12777,544398
2021-07-20-00,53,내사람,SG 워너비,The Precious History,1500196,2006.11.15,R&B/Soul,260,67170
2021-07-20-00,54,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2,33618864,2021.06.25,발라드_ 국내드라마,154,24146
2021-07-20-00,55,Coin,아이유,IU 5th Album 'LILAC',33372783,2021.03.25,R&B/Soul,1161,97703
2021-07-20-00,56,어푸 (Ah puh),아이유,IU 5th Album 'LILAC',33372788,2021.03.25,댄스,914,87917
2021-07-20-00,57,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (Mirani),쇼미더머니 9 Episode 1,33077590,2020.11.21,랩/힙합,4857,187167
2021-07-20-00,58,On The Ground,로제 (ROSÉ),R,33346446,2021.03.12,록/메탈,1616,133077
2021-07-20-00,59,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,33107649,2020.12.03,발라드,135,56881
2021-07-20-00,60,2002,Anne-Marie,Speak Your Mind (Deluxe),31029291,2018.08.03,POP,972,364416
2021-07-20-00,61,METEOR,창모 (CHANGMO),Boyhood,32224272,2019.11.29,랩/힙합,5053,265988
2021-07-20-00,62,다시 사랑할 수 있을까,백지영,다시 사랑할 수 있을까,33655615,2021.07.07,발라드,60,11112
2021-07-20-00,63,12:45 (Stripped),Etham,12:45 (Stripped),31509376,2018.10.26,POP,247,142962
2021-07-20-00,64,러브(Prod.로코베리),로꼬,Love(Prod.Rocoberry),33645879,2021.07.04,랩/힙합,95,20898
2021-07-20-00,65,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),33011180,2020.10.23,발라드_ 인디음악,260,106998
